feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
4764587,2717358254,96697960,5,"Illo suscipit debitis eaque vero sapiente.
Pariatur facilis temporibus voluptatibus fugiat dicta.",Customer Service,Positive,2024-11-20 07:52:37
1045801,4320128505,3327407,5,Enim hic fugiat excepturi architecto repellendus. Libero aliquam odit distinctio deleniti aperiam.,App Experience,Positive,2025-07-06 07:16:11
9385254,368590805,10268725,4,Perferendis eos laudantium.,Delivery,Neutral,2025-11-23 20:09:56
500680,5904938086,41145657,4,Eligendi eaque voluptate. Optio quam quam id.,Delivery,Positive,2025-11-20 17:37:09
3858403,5804678397,33494744,3,"Harum ut error. Dignissimos perspiciatis cum commodi repudiandae autem.
Ab qui dolore cum placeat.",App Experience,Negative,2023-06-23 13:38:18
9739853,1030658485,6181290,4,Fuga neque error sapiente sit. Possimus libero non vitae. Fugit magni nesciunt autem.,Customer Service,Positive,2025-05-24 21:00:52
6133331,6793026298,78571369,2,Neque minus eaque accusamus. Voluptate dignissimos natus voluptas deserunt.,App Experience,Negative,2024-01-17 16:11:34
9100928,5710329191,73935488,4,Maiores ipsum necessitatibus. A sint molestiae ex eligendi repellat cum.,App Experience,Positive,2024-06-14 05:28:54
1648754,6901677658,80052538,4,Aperiam ex maiores culpa porro.,App Experience,Positive,2025-02-12 21:19:39
3902631,7886404577,79369411,5,Hic esse nesciunt alias asperiores. Saepe molestias molestiae debitis ipsa excepturi.,Product Quality,Positive,2025-10-18 10:57:02
6849576,8688737006,37927569,3,Perferendis consectetur eligendi quisquam maxime laboriosam soluta. Qui occaecati quo adipisci.,Customer Service,Negative,2025-10-23 15:30:57
5561055,5081563420,23648266,4,"Architecto hic consectetur ipsum.
Nobis neque eum. Maxime corrupti tempore veniam.",Product Quality,Positive,2025-05-29 02:08:29
9674808,7428143638,11429144,1,Architecto sit exercitationem ab quibusdam. Tempore accusantium eius tempora adipisci.,Customer Service,Negative,2024-03-31 05:20:42
8729255,9876292949,89501567,4,Id aspernatur ipsam. Cumque natus a.,App Experience,Neutral,2024-08-01 20:48:24
493333,1087745482,47057748,5,Dignissimos cum ducimus commodi.,Product Quality,Positive,2023-11-18 04:47:15
8928475,5981792693,16079010,5,Doloremque quidem occaecati aliquid non. Neque maxime quia facilis tempore.,Delivery,Positive,2025-11-20 09:38:55
1290143,4254810373,32217810,5,Facilis ab quo temporibus iusto non laudantium qui. Tenetur facere facilis doloribus a.,Customer Service,Positive,2023-08-22 08:44:36
6681758,7756659025,52925676,4,Ad pariatur ipsam. Adipisci fugiat maxime iste nisi asperiores.,Customer Service,Neutral,2023-03-23 05:10:32
2748882,2528505804,97757005,5,Vel laudantium excepturi delectus sunt iste. Laborum ipsum amet.,Delivery,Positive,2025-09-21 21:03:02
229683,4322181431,15617052,4,"Adipisci similique vel doloremque a in.
Excepturi distinctio recusandae provident quas itaque.",App Experience,Positive,2023-10-22 03:30:57
9884466,8788050424,58653665,5,Cum commodi tenetur fuga natus. Culpa quis ab sapiente ullam reprehenderit.,Product Quality,Positive,2024-04-24 19:18:42
3840226,8307803078,74123418,5,Similique officia pariatur ea totam modi inventore. Provident excepturi consequatur cum at.,Customer Service,Positive,2024-10-24 17:30:51
2921115,9099823993,5281581,4,Id consequuntur expedita consequatur. Soluta tenetur nostrum sed non. Explicabo esse atque earum.,Product Quality,Positive,2024-01-30 03:46:06
4404719,8106316457,74742929,4,Delectus iste cumque quam eius. Placeat doloribus animi exercitationem.,Customer Service,Positive,2024-04-13 19:26:28
7748200,7812374342,93114570,5,Sapiente alias ad ipsa dicta. Temporibus amet aut natus at mollitia.,App Experience,Positive,2023-10-05 17:48:08
4720348,1948319430,35021065,4,"Hic iusto recusandae. Dolore eum placeat quidem autem modi.
Ratione in fuga aut.",App Experience,Positive,2024-05-02 14:01:49
1074269,6877348674,18193648,4,Unde dolorem eveniet nostrum saepe doloribus. Laboriosam nobis unde hic.,App Experience,Positive,2023-05-02 10:00:58
7323241,8558721496,85883976,4,Culpa itaque cupiditate aperiam voluptate mollitia. Iusto dolor quo.,App Experience,Positive,2025-09-15 22:02:27
6873044,5065011883,3360007,4,Laboriosam dolores veniam expedita expedita impedit. Magni reiciendis quia dicta.,Customer Service,Positive,2024-01-06 12:04:15
5262471,2244911958,93493164,4,Corrupti facere impedit sit nam. Sit neque aliquam necessitatibus occaecati.,Delivery,Neutral,2023-04-08 23:09:10
7762350,3732402456,24552651,4,Magnam veritatis accusamus quos nobis illo. Odio doloremque doloremque nobis temporibus sequi ipsa.,Delivery,Positive,2024-01-16 12:41:04
3907156,7056887825,96240316,5,Id nulla suscipit ea. Impedit error veniam.,Product Quality,Positive,2023-03-21 04:20:32
6264620,8025268188,85075363,1,Mollitia in iure odit.,Delivery,Negative,2025-12-29 03:58:08
5109151,729947391,89331049,3,Repellendus deserunt similique autem. Odio officia consequatur numquam officiis quod autem.,Delivery,Neutral,2025-03-05 05:46:35
7829571,3584876927,55566822,5,Rerum aperiam nisi expedita sit minima. Error ut impedit recusandae nihil nobis culpa eaque.,Delivery,Positive,2023-11-23 02:51:36
5800347,3303001652,20587841,4,Tenetur doloremque aliquam voluptatibus eius unde. Deserunt rem rerum velit totam.,Product Quality,Positive,2025-02-22 00:37:30
6323011,8611603698,74496104,4,Saepe quisquam commodi. Saepe magnam animi omnis. Reprehenderit ipsa consectetur saepe.,Customer Service,Positive,2023-12-29 06:31:20
4620404,9637030817,7927136,5,Ad reiciendis odit tempora.,Customer Service,Positive,2024-02-09 00:34:28
3660904,8048352250,95772885,5,Autem debitis cum. Cupiditate neque aperiam soluta a.,Product Quality,Positive,2023-05-09 14:22:15
8795209,6634281029,51648545,4,Sequi modi impedit. Eum delectus expedita vero accusantium corporis.,App Experience,Positive,2024-07-29 03:33:07
2786014,1405932317,60515438,4,Totam accusantium ratione quisquam. Voluptatibus sed ducimus at.,App Experience,Positive,2025-08-19 23:49:11
5157967,4828542396,30659066,4,Nemo aspernatur dicta in dolorum fugiat iste. Possimus ullam autem odio cupiditate ab beatae.,Delivery,Positive,2023-08-28 02:48:31
903150,3732391464,8243776,4,Voluptate aspernatur temporibus blanditiis soluta nobis autem.,App Experience,Neutral,2023-01-27 23:08:59
1193979,1539459240,94960262,5,Nisi maiores veniam ducimus hic ipsa. Ipsum tempora asperiores quasi. Magni corrupti magni numquam.,Delivery,Positive,2025-06-27 03:56:56
1076112,8382036772,29401658,3,Excepturi laboriosam maiores libero error. Odio cum illo ut. Aut nisi officia fugiat.,App Experience,Neutral,2023-06-22 14:28:18
8296122,1307368205,76471985,4,Accusamus odio ducimus natus. Nostrum reiciendis ea dolorem. Minima quis deleniti.,Delivery,Positive,2024-08-15 08:25:10
5623460,8111385136,56419255,3,Explicabo repellat saepe. Cum consequatur eius exercitationem reiciendis.,App Experience,Neutral,2024-04-13 17:47:30
8675764,4025667475,17281629,5,Illo voluptatem ex corrupti ullam. Praesentium numquam beatae exercitationem molestiae sequi.,Product Quality,Positive,2023-11-27 03:32:13
4684915,5012833898,72018582,4,A voluptates accusamus totam aut sunt. Doloremque nulla ea provident amet ratione.,App Experience,Positive,2024-08-18 03:02:04
9349742,865676557,66582973,5,Fuga doloremque recusandae. Asperiores amet possimus fugit consequatur facere esse.,Customer Service,Positive,2024-08-23 03:58:15
7992061,2787394715,61855415,3,Nihil velit sunt animi ut.,Product Quality,Neutral,2025-07-03 08:49:47
7335782,1794619797,41134164,5,Est quaerat atque nemo unde. Suscipit modi corporis fugit. Eos doloremque molestiae magnam.,Product Quality,Positive,2023-11-19 05:22:04
4993584,3551447208,64057805,5,Hic fugit pariatur autem unde veniam. Cum placeat nemo sed.,Delivery,Positive,2024-09-27 22:18:11
531495,4878629025,48651779,4,Odit minus animi quibusdam excepturi. Nisi dolores rem doloremque dolor saepe.,Delivery,Neutral,2024-06-06 23:17:09
3792815,8849063797,72751837,5,Quis possimus cum nostrum quas. Sit suscipit necessitatibus id quos.,Customer Service,Positive,2025-12-29 18:27:22
3132958,2277913928,29265304,4,Fugiat rerum quibusdam ea quaerat culpa laboriosam. Iste adipisci dicta nobis unde.,App Experience,Positive,2023-06-01 04:49:38
619032,1023705767,45217190,3,Velit officiis non maiores. Vel quis commodi a.,Product Quality,Neutral,2023-02-08 04:12:48
7123114,9765289808,74322306,2,Quasi autem odio eius. Quos qui est nemo aliquam.,App Experience,Negative,2025-01-15 02:32:03
7892149,432701175,34105672,1,Dolore accusantium aliquam quae tempora ipsa. Voluptates non commodi magni minima.,Customer Service,Negative,2024-01-16 01:12:12
4708951,3608402648,73212711,5,Aliquam culpa similique eligendi. Voluptatibus voluptatum dolor officia quod.,Customer Service,Positive,2025-03-15 18:06:54
9437807,3910134859,28892895,4,Dolor dolore debitis veritatis aut.,Customer Service,Positive,2025-03-21 10:36:50
3581777,7139679730,99299457,4,Maiores labore ipsa praesentium doloremque. Doloremque doloremque animi.,App Experience,Positive,2024-05-11 00:58:49
1010291,5282332336,40836258,3,Adipisci non nisi mollitia. Esse debitis odio veritatis.,App Experience,Neutral,2023-01-27 21:01:08
6044705,5020365246,24992919,1,Corporis in illo inventore explicabo consectetur vero. Quam modi nisi pariatur facilis ipsam eius.,Delivery,Negative,2023-02-10 22:23:35
2178511,1312503666,42526882,5,Corrupti facere accusantium veritatis.,Customer Service,Positive,2025-02-10 12:52:14
9107157,261822269,14321331,4,Quo illo molestias occaecati in asperiores. Numquam architecto dolorum id voluptate officia.,Product Quality,Neutral,2024-08-29 17:55:39
9197884,4825356130,59190619,4,Error optio temporibus. Ipsam enim voluptates quisquam. Illum minus error aliquam odio.,Product Quality,Neutral,2025-06-11 07:48:45
326765,2556986236,29101693,4,Quidem ducimus ex voluptate non. Hic tempore numquam cupiditate sequi animi sequi.,Product Quality,Positive,2025-04-26 11:45:04
4610110,458146451,28598123,4,Facilis itaque possimus ab nam debitis quisquam exercitationem. Facere voluptas a rerum.,App Experience,Positive,2024-03-31 07:43:13
1651445,8140938743,80564487,4,Aperiam voluptas labore iure. Dignissimos repellat veniam nisi.,App Experience,Neutral,2024-05-13 00:48:49
7205852,3178721799,10566881,4,Totam veritatis nulla. Totam inventore excepturi illum.,Delivery,Neutral,2023-12-01 10:34:50
1386544,6353615096,19670867,3,Ipsum repellendus quae ut quidem itaque. Impedit nostrum soluta amet sit ab.,Product Quality,Neutral,2025-09-23 09:32:41
1306128,2390146863,2540443,4,Dolorem molestias optio quaerat. Ex quia explicabo iste.,Delivery,Positive,2024-03-06 23:54:23
4446626,3088420568,38003499,5,Officiis dolor incidunt deserunt autem nisi. In veritatis ullam veritatis aspernatur.,App Experience,Positive,2023-04-10 04:30:42
4831184,232924399,75424571,5,Quos laudantium molestias mollitia veniam sint. Sequi temporibus laboriosam.,App Experience,Positive,2023-10-01 13:34:00
6303569,4997001361,73842355,5,Laboriosam similique sit harum illum ea. Itaque rem dignissimos amet.,App Experience,Positive,2024-06-16 02:37:25
9829767,136051823,43487766,4,Dolorem molestias dolor ducimus qui. Quos ad odit. Porro minima saepe expedita neque aliquam.,Product Quality,Positive,2023-09-03 03:58:33
8691655,4874733733,9311598,3,Cupiditate nam delectus nam porro quasi iure. Id ab quos.,App Experience,Neutral,2024-05-02 03:35:56
7169699,7168983530,5668033,3,In repudiandae quaerat perferendis. Inventore consequatur ex officiis culpa esse vel.,Product Quality,Neutral,2025-01-12 10:08:43
3267687,404012985,15060681,3,Blanditiis quasi aliquam.,Customer Service,Neutral,2024-11-26 05:45:07
4226651,6508998819,41783691,5,Itaque quos numquam ipsa labore.,Customer Service,Positive,2025-02-21 04:03:31
7552994,1268483390,41185913,3,Placeat id id animi autem non laudantium.,Product Quality,Neutral,2024-10-05 05:08:25
7027497,9311478754,82527894,3,Provident vero itaque. Nihil repudiandae quisquam rem. Debitis neque occaecati ipsa.,Customer Service,Negative,2025-08-14 18:27:14
3327218,1379314288,34382505,5,Illo repellat temporibus laborum officia. Deleniti eveniet distinctio unde nesciunt.,Delivery,Positive,2023-06-17 19:09:43
7978979,4144738453,40991246,3,Tempora nam neque ratione consequatur. Voluptate quis quos dignissimos amet.,Customer Service,Neutral,2023-04-20 01:55:33
6297489,1225810021,92309427,4,Ut quo consequuntur dignissimos. Corrupti nisi id.,Customer Service,Positive,2024-12-04 10:21:05
32575,6929499956,2838741,5,Architecto quas corporis necessitatibus saepe.,App Experience,Positive,2024-04-25 05:11:54
5437160,8741043013,2990517,5,Magni eaque possimus dignissimos.,Delivery,Positive,2025-03-07 08:21:13
4400200,6973050899,29735231,4,Harum temporibus ex unde. Quos nesciunt sunt quibusdam. Quos natus et animi ab pariatur earum ut.,App Experience,Positive,2025-05-31 05:20:12
394536,2196706740,12680791,5,Maxime doloribus quo. Sunt minima natus saepe nam iure cum.,App Experience,Positive,2024-10-17 00:05:00
4683335,9336632219,87863421,4,Molestias libero eligendi iure consequuntur rerum doloribus.,Delivery,Neutral,2025-11-05 22:50:51
9632275,1726043738,14472030,4,Consequatur reiciendis deserunt vel eligendi. Optio rerum aliquid architecto hic accusantium.,App Experience,Positive,2025-12-15 19:28:58
1486014,5027816927,31783089,4,"Delectus dicta minus rerum autem beatae.
Delectus quibusdam voluptatibus ratione voluptas.",Delivery,Positive,2024-05-10 15:20:48
9924012,204861709,501796,5,Tempora adipisci beatae amet ab alias. Aliquam aliquid placeat laboriosam.,Product Quality,Positive,2024-10-28 17:10:01
9006261,3508206661,35940884,5,Cumque nesciunt animi ullam tempora adipisci nam. Dolor et dolorem dolorum at.,Product Quality,Positive,2024-09-11 02:31:09
3930291,1843504730,37856833,2,Sint possimus perspiciatis. Eum commodi rerum ullam magnam.,App Experience,Negative,2025-12-28 16:31:33
758121,1651233957,47304744,5,Iusto dolore veritatis occaecati. Ex cum distinctio facere eos quibusdam quod.,App Experience,Positive,2023-12-04 19:19:54
5802180,1273894646,64941019,3,Nisi magni eum doloremque facilis. Eveniet dolor ipsam distinctio omnis blanditiis.,App Experience,Negative,2023-08-03 11:11:30
9147181,8167933854,28498758,5,Nulla aliquam quam itaque. Eos quae voluptate laboriosam.,Delivery,Positive,2025-12-26 20:01:47
7860980,6502964937,65959705,4,Voluptas id aliquid modi. Corporis ab itaque soluta iusto. Consequatur harum quam molestias beatae.,Customer Service,Positive,2025-11-03 14:29:58
3290621,4947301823,32094027,4,Quia ad error exercitationem. Quisquam autem fuga dignissimos sequi.,Customer Service,Positive,2024-09-16 02:22:13
8615858,4616910372,47063685,4,Cumque dolorum temporibus laudantium explicabo tenetur neque.,Delivery,Positive,2024-01-22 23:54:01
6106821,383248681,62112837,3,Architecto fuga voluptates perspiciatis quia maiores suscipit. Dolorem ipsum expedita fugit.,Delivery,Neutral,2025-01-26 13:44:52
2870120,375937819,11236522,5,"Earum rerum nesciunt veritatis excepturi et rem.
Officiis provident cum recusandae non.",Customer Service,Positive,2023-11-15 05:47:46
5919161,3772302143,19691677,2,Facilis ab modi laboriosam distinctio voluptatum incidunt. Quo dolorem rerum nesciunt animi.,Customer Service,Negative,2025-05-28 19:04:14
6494960,2642710703,82996604,5,Omnis commodi ad occaecati qui. Culpa at tempora architecto. Ex ipsa placeat explicabo maxime quia.,Product Quality,Positive,2023-06-18 02:36:28
791532,3761165302,85315663,4,Deleniti facere omnis repellat voluptatem.,Delivery,Positive,2024-08-18 15:53:02
1912708,5447313103,98453658,5,Sint explicabo eligendi cupiditate natus nihil dolore. Dicta mollitia voluptatibus reiciendis.,Delivery,Positive,2023-06-17 03:56:43
3933992,6600695484,58574924,4,Error provident illo velit. Dignissimos sapiente quod animi deleniti debitis similique.,Product Quality,Positive,2024-10-15 07:12:40
2362220,4838850065,64345364,5,"Inventore ratione iste suscipit.
Unde totam inventore. Dolor sit inventore quam modi nemo.",Delivery,Positive,2024-08-24 00:46:37
909507,2907139151,69877533,4,Odit saepe facilis quam molestiae. Soluta ullam ipsam autem voluptatum quibusdam dignissimos.,Delivery,Positive,2025-12-10 01:52:34
7505703,8345518506,48509659,5,Illum voluptatibus fugit blanditiis. Consequuntur dolorum minus aliquid. Eos ducimus itaque.,Delivery,Positive,2025-02-22 07:28:05
4754740,5105107633,56925389,4,Ex totam illo consequuntur. Magnam voluptatibus dolores ea recusandae officia corporis id.,Customer Service,Positive,2023-12-03 05:46:18
6692632,1457475824,60132264,4,Commodi nobis accusamus fuga veniam ipsam. Repellendus illo asperiores repellat sint.,App Experience,Positive,2025-03-13 05:18:12
6268516,6118557147,36217909,4,Qui deleniti esse a odit eum nemo sed. Corporis voluptatum impedit occaecati delectus.,Customer Service,Positive,2024-10-25 01:10:42
1653677,6028286024,27370497,4,Consectetur dolores quod ipsum quod maxime.,App Experience,Positive,2023-09-27 01:00:14
9288230,4150326018,98030603,5,Accusamus enim ad sunt veritatis quo. Similique pariatur perferendis neque. Quis iure dolor fugiat.,App Experience,Positive,2023-09-03 18:04:42
2759390,9429711762,20684289,5,Consequatur esse animi pariatur. In illo consectetur illo ab autem quia.,Customer Service,Positive,2023-10-02 21:24:53
3331007,1374262247,13139056,5,Assumenda rem ea iste possimus fuga. Maiores accusamus facilis asperiores porro fugiat.,Delivery,Positive,2025-03-13 14:44:26
3825938,1248847911,29933438,5,Expedita illum saepe velit nostrum tempore qui. Quasi consequuntur porro.,Delivery,Positive,2023-11-30 08:33:25
4001561,2887767948,89938647,3,Magni odio quae eligendi sed. Nulla cumque rerum vel voluptatibus. Vero quidem dignissimos.,Delivery,Negative,2024-04-02 10:11:57
8470455,5206820299,49419753,5,Aspernatur aspernatur illo expedita. Vel illum earum consequuntur nostrum excepturi.,Delivery,Positive,2023-06-24 02:21:41
5194758,3631108637,71274577,4,Illum ipsam deserunt enim. Vero unde distinctio fugit at perspiciatis ad.,App Experience,Positive,2025-07-09 11:34:47
6806219,9469309681,9225231,5,Doloribus hic libero enim. Facere eos reprehenderit nihil placeat.,App Experience,Positive,2024-07-22 14:32:47
351810,1167251778,75031816,4,Officiis inventore unde harum voluptatum laboriosam suscipit. Itaque molestiae voluptatibus.,App Experience,Positive,2023-08-06 18:33:41
6272737,3620043788,41360050,1,Laudantium debitis iusto. Magni corrupti corporis culpa molestias eligendi. Cumque maiores fugit.,Product Quality,Negative,2025-10-10 00:02:39
7860875,428635518,74540215,5,Excepturi eum quaerat dicta delectus. Distinctio fugit nostrum beatae eligendi ea.,App Experience,Positive,2024-11-15 06:46:12
3414238,6544400056,26995835,5,Culpa accusamus reiciendis est placeat ut rerum. Laudantium dignissimos iste.,App Experience,Positive,2023-02-03 09:25:27
1494841,7916857292,25417854,5,Eligendi natus quia mollitia.,App Experience,Positive,2025-07-08 02:10:51
5697116,25055645,35694315,4,Blanditiis suscipit culpa eveniet sint. Omnis iste deleniti officia. Aliquam illo tempore.,Customer Service,Positive,2025-10-24 10:41:54
3210781,1475906121,5748627,5,Vitae minus repellendus optio iure. Quidem autem autem corrupti amet autem in assumenda.,Delivery,Positive,2024-04-16 23:51:07
5794550,4614719717,78731848,5,Atque tempore quam. Nihil atque animi corrupti laudantium possimus.,Delivery,Positive,2023-03-27 06:37:57
8942898,6553252453,27808044,4,Quas sequi sit. Tenetur minima iure fugit delectus.,Delivery,Positive,2024-12-13 10:13:19
7863753,4497673362,55843290,4,Fugit fugiat atque sed quaerat. Harum deserunt sapiente delectus.,Product Quality,Neutral,2025-05-16 05:15:44
1978063,626574474,68894167,5,Voluptatem accusantium perferendis quos. Tempora tempore atque et modi porro.,Delivery,Positive,2025-09-13 23:55:40
2333964,8308249432,80610180,4,Est perferendis deleniti numquam nam in.,App Experience,Positive,2025-09-05 18:45:48
5696964,8158413076,1309607,4,Blanditiis odit voluptas qui qui nam repudiandae. Molestias sit hic itaque reiciendis.,Product Quality,Positive,2025-05-06 11:21:22
6673008,7438540304,50619860,5,Sequi qui cupiditate quas deserunt dolores corporis. Cumque reiciendis temporibus sit fuga.,Customer Service,Positive,2025-01-06 03:31:03
216895,9232428422,44124678,4,Quidem doloribus est corrupti voluptatibus quam deserunt voluptatibus.,Delivery,Positive,2024-02-29 21:43:34
1938893,709900376,49555892,4,Dolorum voluptatem non at eaque. Officiis aut sed doloribus omnis aliquam ratione.,Product Quality,Positive,2023-05-21 23:09:52
2452897,9422785401,92016102,5,Esse molestiae voluptatem numquam. Occaecati veniam modi maiores eligendi ab.,Delivery,Positive,2023-08-21 12:55:31
3626963,1170534182,10155848,5,Itaque ipsam ipsa ex eveniet pariatur fuga.,Delivery,Positive,2024-10-07 09:22:09
6198090,8752359519,4896292,4,Voluptatum aliquam qui tempore libero officia. Nostrum recusandae cupiditate officiis reiciendis.,Product Quality,Positive,2024-04-07 17:02:36
1804883,5100406892,73929623,4,Rerum repellat eos fugit. Esse dolorum corrupti nobis officia. Hic totam veritatis.,Customer Service,Neutral,2025-12-24 06:57:51
6599634,9916732915,97084011,5,Qui vel ea est.,Customer Service,Positive,2024-11-11 01:13:33
588420,2364553332,48365886,5,Laboriosam incidunt dolore veniam. Maxime officiis sapiente nobis provident dolorem error.,Product Quality,Positive,2025-09-02 10:22:23
8378778,590556271,97695467,4,Est mollitia cupiditate dolor ducimus. Sunt harum repudiandae enim molestiae dolorum.,Customer Service,Positive,2023-03-11 07:04:52
3533131,5436141784,32797230,5,Sapiente eveniet minus. Corrupti veritatis voluptatibus labore repellat.,Product Quality,Positive,2024-04-14 12:30:50
9135516,5880109791,63121469,1,Reprehenderit veritatis architecto laborum. Quidem eius fugiat rerum nobis.,Product Quality,Negative,2024-01-11 20:05:43
7776938,9593068060,58653665,5,Voluptatum vero ut culpa. Totam autem eum exercitationem quas pariatur dignissimos.,Product Quality,Positive,2025-11-29 18:01:33
3483667,2282139387,14118057,3,Distinctio commodi illo neque impedit quae natus. Est fugit porro maxime aliquid.,App Experience,Neutral,2024-09-16 05:10:12
3032403,6500023391,96043155,2,Velit aut a magni similique non in. Odio suscipit est optio facilis.,App Experience,Negative,2023-05-26 05:02:12
1153657,6096535160,42474091,4,Eos reprehenderit vitae eligendi culpa ab. Quas harum optio unde recusandae minus.,Delivery,Positive,2025-09-06 16:24:45
1624648,1424774961,37002584,4,Veniam quas modi quaerat eligendi. Nam repudiandae quo quae.,Product Quality,Positive,2024-02-29 00:55:14
5679196,8467575694,12962447,4,Voluptate eum reprehenderit dolores quas nam ipsum. Inventore odio aliquid.,Delivery,Positive,2023-05-16 08:22:24
8976314,6343615050,68559437,3,Possimus dignissimos iste voluptate. Nihil mollitia assumenda. Inventore a in quis.,Delivery,Neutral,2024-08-06 10:33:17
4133398,7977125462,56386657,4,Id id quasi occaecati.,Product Quality,Neutral,2025-01-07 10:04:57
6844424,1355051905,14157099,4,Nobis esse animi autem vel. Fuga temporibus illo eaque autem.,Customer Service,Positive,2025-07-28 18:00:11
8374617,9429200520,639348,4,Totam dolores nostrum earum quaerat modi deleniti dolores. Autem delectus illo reiciendis.,App Experience,Positive,2025-04-26 04:09:27
6810256,168221911,41068428,4,Cum ut esse vel atque.,Product Quality,Positive,2024-11-01 07:46:43
434998,333002354,25243166,4,Voluptates perferendis odio. Laudantium numquam delectus nobis soluta sapiente ut occaecati.,App Experience,Neutral,2025-06-08 23:48:57
566533,6502831425,47183506,4,Quod cum soluta ipsam eum. Ratione aliquam aut quo.,Product Quality,Positive,2024-12-17 20:09:48
7465655,2900012176,31882590,3,"Corporis velit exercitationem maiores impedit ea dicta.
Minus voluptas consectetur aliquam.",Delivery,Neutral,2025-07-24 15:50:48
2543080,6287220298,96020753,4,Tenetur quidem explicabo dolor perspiciatis similique. Corporis quidem labore commodi.,Customer Service,Positive,2025-12-08 04:08:55
8857593,4172246138,71368617,4,Amet laudantium dolore.,Product Quality,Positive,2023-06-24 19:53:35
1926207,7819046996,67230203,4,Rerum natus facilis rerum dignissimos omnis. Velit quo inventore neque sunt fugiat.,Product Quality,Positive,2025-03-07 06:00:38
5802732,7439784813,25263584,5,Dicta labore vero quia amet doloribus.,Customer Service,Positive,2025-12-20 10:50:51
6764659,1128300939,68111332,4,Impedit neque error praesentium laudantium amet dicta. Saepe aliquam dolorem dolore facere.,Product Quality,Positive,2025-05-06 21:47:23
4502259,4890121271,91225692,4,Dolore quisquam illo fugiat tempora doloremque. Nisi quidem voluptatibus qui officia sequi.,Customer Service,Positive,2024-06-03 00:36:42
7455443,6418211766,29354758,5,Ipsum cupiditate iure.,Delivery,Positive,2024-11-11 18:12:40
4024774,5501770410,67300664,1,Suscipit excepturi doloremque voluptas autem officiis. Excepturi commodi corrupti blanditiis.,Customer Service,Negative,2025-05-07 14:02:18
8968885,1151679595,7126960,5,Nulla ex laboriosam dolorem.,Product Quality,Positive,2023-12-03 19:02:13
6062832,6510642696,86240113,4,Quia quia reprehenderit mollitia nisi similique et. Suscipit odit tempora nam aliquam eos culpa.,App Experience,Positive,2023-11-02 11:28:09
5995090,8420061997,70964741,4,Repellat aperiam cum perferendis eos. Perspiciatis sed consequuntur dolorum fugit asperiores.,Delivery,Positive,2023-05-14 19:43:35
2483417,8143654121,70018200,3,Alias excepturi asperiores non beatae illum totam. Vero sint commodi at nesciunt ut fugit.,App Experience,Neutral,2025-04-06 08:43:50
1335213,966685501,57296268,3,Architecto ut error temporibus. Fuga illo eum tenetur.,Delivery,Neutral,2025-08-30 16:31:19
2243590,5287250418,13473795,5,Provident sunt perferendis culpa vel voluptas dolores delectus. Quam inventore corporis cum fugiat.,Customer Service,Positive,2023-03-14 08:04:10
824298,6287538479,95595226,4,Aut saepe a mollitia. Molestiae amet facere culpa iusto quos.,Product Quality,Neutral,2024-11-14 07:50:14
4954188,7054601964,90792314,5,Tenetur magnam iure. Illo occaecati aliquam. Repellat quidem repellat omnis sit aperiam facere.,Delivery,Positive,2023-03-22 01:35:52
6709680,3323669509,90382762,5,Soluta alias rem distinctio. Iure suscipit optio aut nesciunt est fugiat.,Customer Service,Positive,2024-12-03 13:39:17
36046,5049249003,77658631,4,Tempore praesentium sit iste harum dolores eaque.,Delivery,Positive,2024-08-24 11:58:17
3761655,4020287824,39461152,4,Veritatis numquam aspernatur accusantium porro. Voluptatum dolore ratione nisi.,Product Quality,Neutral,2024-06-03 19:09:30
1906179,8829452577,59415040,5,Ab quia atque voluptates asperiores ipsam fugit aut. Harum alias culpa aut minima magni.,App Experience,Positive,2025-11-26 07:56:05
2765974,2859702414,47743376,4,Quos aut error ut nulla odit. Assumenda veritatis nulla atque quis.,Delivery,Positive,2024-08-04 04:19:16
9021338,9035863996,97757005,5,At nostrum repellat illo. Saepe voluptate est velit delectus sunt sit.,App Experience,Positive,2024-08-19 13:05:33
9445061,1329768360,81903783,4,Quaerat necessitatibus possimus laudantium sunt neque laboriosam. Quasi inventore consectetur.,Product Quality,Neutral,2023-03-19 02:04:46
4221332,9825013637,92154421,4,Suscipit voluptatum ipsum voluptates doloremque dolorem assumenda numquam.,App Experience,Neutral,2023-05-22 11:58:08
266260,9707260805,26087354,5,Asperiores commodi ullam id tenetur. Sapiente sit mollitia maxime repudiandae ducimus aliquid.,Delivery,Positive,2023-08-11 19:11:59
5981694,8680274531,78859250,4,Beatae voluptatibus accusamus odio. Magnam ut ullam deleniti adipisci quasi.,Customer Service,Neutral,2025-06-22 00:00:42
9335709,2382057258,64794000,4,Voluptatem cum nobis assumenda sapiente enim. Odio eligendi numquam perspiciatis.,App Experience,Neutral,2024-05-23 03:36:22
7987890,7582575140,9295529,4,Dolore assumenda deleniti possimus cum minus quidem. Est reiciendis numquam expedita.,App Experience,Positive,2025-04-16 02:24:09
5672191,754694426,55778953,3,Facere enim numquam quisquam. Totam nam rerum dicta placeat earum.,Delivery,Neutral,2024-05-01 02:07:50
2808567,8018152135,73268026,5,Quasi amet animi.,App Experience,Positive,2025-05-12 11:17:32
