campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
874321,Email Campaign,2025-05-11,Premium,Email,820,288,19,79.29,491.45,2.43
401264,Referral Program,2025-05-11,All,SMS,890,274,67,91.91,484.93,3.63
571279,New User Discount,2025-05-12,Inactive,SMS,746,114,47,82.79,420.08,2.9
415050,Weekend Special,2025-05-12,All,App,538,142,33,84.84,288.26,1.59
908773,Festival Offer,2025-05-12,Inactive,SMS,882,167,45,62.13,478.39,2.28
615247,Flash Sale,2025-05-12,All,SMS,413,71,10,70.53,495.01,3.19
728939,Membership Drive,2025-05-12,New Users,Social Media,729,158,19,54.13,336.49,3.03
393164,Category Promotion,2025-05-12,New Users,Social Media,727,299,10,86.03,369.73,3.15
975683,App Push Notification,2025-05-12,New Users,Email,715,78,99,85.02,167.86,3.87
117546,Email Campaign,2025-05-12,Premium,Social Media,837,214,92,65.18,489.68,3.03
213753,Referral Program,2025-05-12,New Users,App,459,151,83,83.18,356.94,2.56
181704,New User Discount,2025-05-13,Inactive,Email,778,131,95,68.84,212.8,2.97
415530,Weekend Special,2025-05-13,Premium,Social Media,927,221,98,94.47,342.91,1.97
532630,Festival Offer,2025-05-13,All,Social Media,907,210,86,54.19,360.49,1.73
432933,Flash Sale,2025-05-13,Premium,App,763,205,75,59.91,321.48,3.51
377053,Membership Drive,2025-05-13,All,SMS,876,201,16,65.07,261.13,2.53
342576,Category Promotion,2025-05-13,Inactive,Social Media,936,261,33,69.63,227.79,2.11
318431,App Push Notification,2025-05-13,New Users,Social Media,777,118,83,66.1,323.26,3.6
557262,Email Campaign,2025-05-13,New Users,Email,440,280,34,74.88,357.21,2.81
884973,Referral Program,2025-05-13,New Users,Email,659,268,42,55.69,268.2,3.67
95530,New User Discount,2025-05-14,All,App,974,245,99,79.65,163.2,3.13
668022,Weekend Special,2025-05-14,All,SMS,834,65,57,71.22,146.76,3.08
997697,Festival Offer,2025-05-14,All,Social Media,986,153,22,86.21,280.23,3.48
868894,Flash Sale,2025-05-14,All,Social Media,745,184,31,54.37,353.26,2.02
429879,Membership Drive,2025-05-14,Inactive,Email,612,175,48,80.31,161.66,2.66
929272,Category Promotion,2025-05-14,All,Email,949,289,57,56.43,373.99,3.51
12124,App Push Notification,2025-05-14,All,SMS,890,166,75,85.71,135.93,2.75
608962,Email Campaign,2025-05-14,New Users,SMS,638,165,59,90.88,190.37,3.72
312955,Referral Program,2025-05-14,New Users,Email,672,293,90,53.54,198.24,3.68
799952,New User Discount,2025-05-15,Premium,SMS,717,162,15,51.48,127.01,1.81
80417,Weekend Special,2025-05-15,All,Social Media,822,263,52,93.29,284.4,2.24
407549,Festival Offer,2025-05-15,All,SMS,823,215,43,75.36,337.65,3.93
14623,Flash Sale,2025-05-15,Inactive,SMS,735,96,47,92.85,300.07,2.74
280557,Membership Drive,2025-05-15,Inactive,Email,587,109,84,82.15,404.71,3.72
918000,Category Promotion,2025-05-15,Premium,Email,543,218,68,87.33,352.12,2.65
902914,App Push Notification,2025-05-15,New Users,App,916,121,45,88.78,233.92,3.97
388946,Email Campaign,2025-05-15,Inactive,SMS,839,268,92,59.63,417.32,1.83
387758,Referral Program,2025-05-15,Premium,SMS,600,221,68,70.97,318.24,3.12
315907,New User Discount,2025-05-16,All,Email,485,163,75,87.79,413.17,2.85
980837,Weekend Special,2025-05-16,New Users,Social Media,853,209,88,61.9,111.03,1.86
999254,Festival Offer,2025-05-16,New Users,Email,777,241,26,62.89,355.43,1.61
495738,Flash Sale,2025-05-16,New Users,Social Media,619,124,35,83.18,455.66,3.01
887168,Membership Drive,2025-05-16,All,Email,804,137,50,71.0,232.44,1.72
589305,Category Promotion,2025-05-16,New Users,Email,835,90,95,93.39,478.84,3.25
769613,App Push Notification,2025-05-16,Premium,SMS,976,139,74,91.67,103.84,2.92
497678,Email Campaign,2025-05-16,All,Social Media,919,92,17,85.09,402.65,2.7
149759,Referral Program,2025-05-16,All,Social Media,808,70,33,65.8,336.63,3.53
484479,New User Discount,2025-05-17,New Users,SMS,449,264,44,70.11,197.35,3.09
75544,Weekend Special,2025-05-17,Premium,App,621,95,22,75.92,251.65,3.31
105350,Festival Offer,2025-05-17,Inactive,SMS,568,54,24,61.51,489.32,2.25
428277,Flash Sale,2025-05-17,New Users,Email,627,138,10,94.39,498.88,1.96
231723,Membership Drive,2025-05-17,All,SMS,400,216,63,96.18,245.89,1.5
873223,Category Promotion,2025-05-17,Inactive,App,908,247,38,62.97,373.33,2.2
436282,App Push Notification,2025-05-17,Premium,Email,925,152,90,57.55,266.09,3.14
206606,Email Campaign,2025-05-17,New Users,Social Media,769,220,42,65.98,410.02,3.95
372033,Referral Program,2025-05-17,New Users,Email,992,238,88,93.43,222.33,3.39
632631,New User Discount,2025-05-18,Premium,SMS,424,169,68,75.3,150.98,3.57
980458,Weekend Special,2025-05-18,Premium,SMS,939,141,89,55.13,274.51,3.91
517058,Festival Offer,2025-05-18,Premium,Social Media,973,226,14,55.94,296.32,3.94
147255,Flash Sale,2025-05-18,Inactive,Social Media,718,205,99,63.48,211.57,1.57
567270,Membership Drive,2025-05-18,Premium,SMS,513,263,77,90.34,487.67,3.73
305458,Category Promotion,2025-05-18,Inactive,Email,803,111,57,92.17,195.23,3.87
365354,App Push Notification,2025-05-18,New Users,SMS,727,197,42,83.08,415.36,3.05
174997,Email Campaign,2025-05-18,Premium,App,679,203,54,74.24,479.2,3.42
421438,Referral Program,2025-05-18,New Users,SMS,458,137,32,77.02,244.15,1.6
447728,New User Discount,2025-05-19,New Users,App,855,61,11,77.28,320.17,1.58
493378,Weekend Special,2025-05-19,Inactive,SMS,686,50,13,85.38,329.15,2.33
873466,Festival Offer,2025-05-19,Premium,Email,855,266,55,75.46,140.83,3.57
15281,Flash Sale,2025-05-19,Inactive,App,998,117,41,84.36,146.15,2.47
319700,Membership Drive,2025-05-19,Inactive,Social Media,855,300,34,64.29,339.49,1.74
828766,Category Promotion,2025-05-19,New Users,Social Media,911,274,96,66.09,355.14,3.8
53752,App Push Notification,2025-05-19,Premium,Email,754,232,62,84.94,388.64,3.2
624610,Email Campaign,2025-05-19,Premium,App,453,75,22,83.55,261.37,3.1
268531,Referral Program,2025-05-19,New Users,App,665,50,74,60.01,125.95,3.68
286763,New User Discount,2025-05-20,All,App,739,259,20,84.48,463.99,2.5
401035,Weekend Special,2025-05-20,Inactive,SMS,436,95,28,52.98,321.57,3.51
843299,Festival Offer,2025-05-20,All,Social Media,624,53,48,56.63,175.27,2.29
6715,Flash Sale,2025-05-20,New Users,Email,806,130,68,56.01,263.46,2.67
552362,Membership Drive,2025-05-20,Premium,Social Media,586,59,68,55.74,257.53,1.54
984973,Category Promotion,2025-05-20,Premium,SMS,947,161,21,53.06,404.01,2.45
679129,App Push Notification,2025-05-20,Premium,Social Media,595,298,67,94.31,337.25,1.93
820609,Email Campaign,2025-05-20,Premium,Social Media,661,267,86,75.71,449.27,2.91
685389,Referral Program,2025-05-20,New Users,Email,497,69,67,68.62,124.38,3.44
211338,New User Discount,2025-05-21,New Users,SMS,433,254,92,94.47,231.35,1.83
296759,Weekend Special,2025-05-21,New Users,SMS,638,132,92,84.55,375.84,1.81
798827,Festival Offer,2025-05-21,New Users,SMS,552,225,70,71.34,317.91,2.36
719869,Flash Sale,2025-05-21,Premium,App,678,247,25,95.01,169.09,3.79
44143,Membership Drive,2025-05-21,Inactive,Social Media,558,196,14,80.44,398.4,2.28
559935,Category Promotion,2025-05-21,New Users,Social Media,922,50,45,88.59,365.52,3.59
554603,App Push Notification,2025-05-21,Premium,App,790,262,61,72.39,492.77,2.79
57597,Email Campaign,2025-05-21,New Users,Email,438,129,24,60.5,363.09,2.32
98835,Referral Program,2025-05-21,All,Email,435,172,22,80.23,338.1,3.95
946740,New User Discount,2025-05-22,New Users,Email,551,102,19,62.62,189.77,2.67
59167,Weekend Special,2025-05-22,Inactive,Social Media,495,70,94,65.52,140.21,3.6
262160,Festival Offer,2025-05-22,Inactive,App,898,51,66,98.07,133.16,2.2
686431,Flash Sale,2025-05-22,All,SMS,544,164,65,79.52,367.63,3.88
658772,Membership Drive,2025-05-22,New Users,SMS,795,246,55,88.28,155.35,3.64
566570,Category Promotion,2025-05-22,New Users,App,809,273,96,91.95,411.6,3.4
113464,App Push Notification,2025-05-22,New Users,SMS,624,161,75,83.25,249.44,3.39
229616,Email Campaign,2025-05-22,Premium,Social Media,695,220,44,66.71,453.14,2.75
254617,Referral Program,2025-05-22,All,SMS,892,185,88,95.04,471.24,2.53
140908,New User Discount,2025-05-23,Inactive,App,930,196,23,71.33,208.69,3.07
568949,Weekend Special,2025-05-23,Premium,Email,583,123,50,56.0,284.86,2.7
259017,Festival Offer,2025-05-23,New Users,App,942,166,54,50.9,222.65,2.06
461673,Flash Sale,2025-05-23,New Users,Social Media,848,227,43,72.35,302.92,2.5
958968,Membership Drive,2025-05-23,Premium,Social Media,956,125,21,75.72,199.79,3.99
392765,Category Promotion,2025-05-23,Inactive,Email,731,81,99,72.59,269.1,1.51
351390,App Push Notification,2025-05-23,New Users,Social Media,785,196,14,50.05,198.75,3.95
43166,Email Campaign,2025-05-23,New Users,App,797,292,59,84.85,244.73,3.89
804928,Referral Program,2025-05-23,Inactive,SMS,681,104,97,95.43,426.48,3.52
95323,New User Discount,2025-05-24,New Users,SMS,851,136,99,94.42,183.04,2.08
222626,Weekend Special,2025-05-24,New Users,Social Media,482,207,84,82.11,194.06,3.91
340821,Festival Offer,2025-05-24,Inactive,SMS,517,65,35,87.14,226.82,3.39
379632,Flash Sale,2025-05-24,Inactive,App,871,233,55,73.83,248.47,3.92
578737,Membership Drive,2025-05-24,All,Email,677,231,78,84.99,335.41,3.23
216969,Category Promotion,2025-05-24,Premium,Social Media,456,176,29,78.43,185.61,2.65
373371,App Push Notification,2025-05-24,Inactive,App,858,143,47,89.19,104.62,2.42
813444,Email Campaign,2025-05-24,All,SMS,461,233,68,99.69,454.76,3.81
952916,Referral Program,2025-05-24,New Users,Email,425,192,96,50.49,138.81,3.59
534238,New User Discount,2025-05-25,New Users,App,653,191,56,89.92,171.14,1.83
83673,Weekend Special,2025-05-25,Inactive,Social Media,721,145,20,89.7,154.62,1.67
927841,Festival Offer,2025-05-25,Inactive,SMS,425,89,78,75.34,380.31,2.11
710851,Flash Sale,2025-05-25,Premium,Email,650,68,89,77.56,374.81,2.77
256883,Membership Drive,2025-05-25,All,Email,853,255,14,52.95,496.09,3.13
396681,Category Promotion,2025-05-25,Inactive,SMS,950,218,41,81.28,198.12,3.74
169473,App Push Notification,2025-05-25,Inactive,Email,931,133,73,54.05,399.21,2.23
832419,Email Campaign,2025-05-25,New Users,App,679,197,80,58.59,136.4,2.74
656919,Referral Program,2025-05-25,All,App,667,99,27,61.73,478.06,2.68
455506,New User Discount,2025-05-26,All,App,905,65,97,59.58,320.17,3.33
160120,Weekend Special,2025-05-26,New Users,SMS,686,153,94,99.25,185.53,3.9
960442,Festival Offer,2025-05-26,New Users,Social Media,733,235,87,50.19,342.94,2.82
187539,Flash Sale,2025-05-26,Premium,Email,860,113,79,99.58,334.74,2.32
335383,Membership Drive,2025-05-26,Inactive,Social Media,591,268,47,65.43,434.8,2.17
931734,Category Promotion,2025-05-26,Inactive,App,744,155,69,94.48,329.29,2.44
592830,App Push Notification,2025-05-26,Inactive,Social Media,802,75,100,63.9,310.2,3.75
926856,Email Campaign,2025-05-26,New Users,App,743,208,47,50.74,373.36,1.66
442419,Referral Program,2025-05-26,New Users,Social Media,562,143,42,77.77,484.8,2.06
591167,New User Discount,2025-05-27,Premium,Email,989,280,25,90.05,495.51,3.78
611673,Weekend Special,2025-05-27,All,SMS,485,295,22,50.35,480.09,3.73
503110,Festival Offer,2025-05-27,New Users,SMS,435,281,23,75.9,166.12,2.01
493955,Flash Sale,2025-05-27,Inactive,SMS,553,158,79,90.0,365.59,2.58
386294,Membership Drive,2025-05-27,All,App,514,135,63,59.65,373.5,2.88
343879,Category Promotion,2025-05-27,Premium,App,979,182,28,55.33,439.45,3.95
382891,App Push Notification,2025-05-27,All,Social Media,914,229,78,86.82,356.41,1.54
17920,Email Campaign,2025-05-27,Inactive,Social Media,498,110,19,53.33,496.24,2.92
237340,Referral Program,2025-05-27,All,Email,654,122,88,67.22,153.28,3.76
368788,New User Discount,2025-05-28,Premium,App,832,268,65,76.24,470.32,1.59
742087,Weekend Special,2025-05-28,All,Social Media,728,88,85,87.99,419.19,2.79
259773,Festival Offer,2025-05-28,Premium,Email,868,198,56,65.02,466.08,2.52
652201,Flash Sale,2025-05-28,Inactive,SMS,770,77,89,60.37,170.24,2.13
377981,Membership Drive,2025-05-28,All,Social Media,739,212,28,69.41,216.17,3.13
873926,Category Promotion,2025-05-28,Premium,Social Media,531,164,44,98.9,346.8,2.05
47739,App Push Notification,2025-05-28,Inactive,Email,518,187,80,84.9,331.58,3.71
404086,Email Campaign,2025-05-28,All,SMS,615,52,48,80.55,391.47,2.07
773285,Referral Program,2025-05-28,Premium,App,563,193,42,74.3,195.9,2.97
617909,New User Discount,2025-05-29,New Users,Email,826,195,52,84.28,391.36,2.35
607130,Weekend Special,2025-05-29,New Users,App,795,232,69,51.24,255.45,1.54
780328,Festival Offer,2025-05-29,Premium,App,898,297,27,84.92,285.69,3.45
436847,Flash Sale,2025-05-29,Premium,SMS,935,232,83,84.72,317.56,1.59
200899,Membership Drive,2025-05-29,All,SMS,521,77,40,80.54,409.37,2.83
258037,Category Promotion,2025-05-29,All,Social Media,539,95,71,75.76,204.4,2.65
409986,App Push Notification,2025-05-29,Premium,App,633,60,46,87.12,275.13,2.29
559922,Email Campaign,2025-05-29,Inactive,Social Media,709,106,85,93.49,453.74,2.93
81151,Referral Program,2025-05-29,Inactive,Email,861,116,37,95.39,271.96,3.92
553152,New User Discount,2025-05-30,All,SMS,779,165,97,89.16,200.65,1.59
604814,Weekend Special,2025-05-30,Inactive,SMS,967,273,65,57.36,314.69,2.21
486802,Festival Offer,2025-05-30,Premium,Social Media,988,275,87,73.38,220.25,1.7
382398,Flash Sale,2025-05-30,All,App,868,194,47,80.97,131.58,1.69
495031,Membership Drive,2025-05-30,Premium,Email,542,51,71,61.12,293.12,3.92
870803,Category Promotion,2025-05-30,Inactive,SMS,874,221,76,97.92,279.14,1.82
25838,App Push Notification,2025-05-30,New Users,SMS,696,251,30,92.54,221.76,3.6
317217,Email Campaign,2025-05-30,Inactive,Email,842,120,76,68.76,451.03,2.72
621312,Referral Program,2025-05-30,All,App,990,109,65,86.88,478.32,3.13
187501,New User Discount,2025-05-31,New Users,App,681,188,98,96.4,336.93,1.9
683722,Weekend Special,2025-05-31,New Users,SMS,720,110,34,93.46,311.51,2.25
513767,Festival Offer,2025-05-31,Premium,SMS,652,174,63,76.32,476.16,3.39
668084,Flash Sale,2025-05-31,New Users,App,845,129,39,79.72,358.69,2.54
38760,Membership Drive,2025-05-31,Premium,Social Media,939,266,52,59.74,346.53,3.19
491761,Category Promotion,2025-05-31,New Users,App,434,168,12,63.11,484.31,2.4
683664,App Push Notification,2025-05-31,All,App,670,207,30,65.07,402.67,3.75
845927,Email Campaign,2025-05-31,Premium,App,722,170,68,74.0,176.26,1.92
465640,Referral Program,2025-05-31,Inactive,Social Media,783,165,30,90.7,319.64,2.32
833797,New User Discount,2025-06-01,Premium,Email,520,161,56,53.42,413.8,3.74
701496,Weekend Special,2025-06-01,All,SMS,990,131,75,86.69,437.11,3.43
817469,Festival Offer,2025-06-01,All,App,913,116,62,82.96,304.1,3.22
160963,Flash Sale,2025-06-01,Premium,SMS,460,222,29,94.64,499.55,1.64
471581,Membership Drive,2025-06-01,All,Email,419,66,19,60.29,311.33,1.9
678964,Category Promotion,2025-06-01,Inactive,Email,479,136,40,59.2,353.51,1.85
734514,App Push Notification,2025-06-01,Premium,Email,793,223,32,89.98,106.02,2.29
367510,Email Campaign,2025-06-01,Premium,SMS,852,245,79,55.74,138.35,1.68
906577,Referral Program,2025-06-01,All,Social Media,501,294,95,92.38,169.7,3.68
963204,New User Discount,2025-06-02,Premium,Email,424,81,47,65.44,337.8,2.41
708481,Weekend Special,2025-06-02,All,Social Media,828,156,18,61.81,299.02,2.74
75947,Festival Offer,2025-06-02,Premium,Email,889,57,10,93.89,385.67,3.96
9692,Flash Sale,2025-06-02,Premium,Social Media,602,257,34,73.35,109.51,3.12
55468,Membership Drive,2025-06-02,Premium,App,966,76,30,86.14,376.33,3.28
950842,Category Promotion,2025-06-02,All,Email,413,151,20,80.59,198.74,3.89
802112,App Push Notification,2025-06-02,New Users,Email,812,62,19,57.55,281.67,3.02
405438,Email Campaign,2025-06-02,All,App,974,135,84,68.46,270.38,2.01
698463,Referral Program,2025-06-02,New Users,Email,997,296,27,95.25,399.38,3.16
315792,New User Discount,2025-06-03,New Users,Email,880,169,72,71.05,379.57,3.14
630566,Weekend Special,2025-06-03,Inactive,App,495,197,58,70.99,297.87,1.65
679742,Festival Offer,2025-06-03,New Users,Email,884,87,21,61.27,476.93,2.55
99154,Flash Sale,2025-06-03,Premium,Social Media,458,252,56,87.06,322.8,3.75
922123,Membership Drive,2025-06-03,Premium,Social Media,900,259,98,63.33,437.17,3.42
819493,Category Promotion,2025-06-03,Inactive,App,988,125,78,85.1,432.33,3.25
295269,App Push Notification,2025-06-03,New Users,SMS,532,117,96,83.11,189.66,3.71
340127,Email Campaign,2025-06-03,All,SMS,932,165,29,65.26,202.8,2.52
424151,Referral Program,2025-06-03,All,Social Media,921,251,29,94.48,487.25,3.94
389752,New User Discount,2025-06-04,New Users,Social Media,481,163,16,52.29,222.3,3.87
54364,Weekend Special,2025-06-04,All,Email,683,207,92,91.36,381.64,3.24
364082,Festival Offer,2025-06-04,Inactive,Social Media,518,255,37,78.61,487.61,2.63
662880,Flash Sale,2025-06-04,All,Email,446,192,74,68.59,171.92,3.58
147584,Membership Drive,2025-06-04,All,SMS,898,255,28,71.53,294.63,3.99
506571,Category Promotion,2025-06-04,Premium,Social Media,573,166,66,77.3,334.98,1.85
671582,App Push Notification,2025-06-04,Premium,Social Media,524,278,87,70.9,175.34,2.12
222425,Email Campaign,2025-06-04,All,App,963,234,92,65.97,181.16,1.95
297004,Referral Program,2025-06-04,All,Social Media,459,169,84,75.89,157.08,3.51
894552,New User Discount,2025-06-05,Premium,App,688,51,87,76.35,169.63,2.34
978832,Weekend Special,2025-06-05,Inactive,Social Media,996,292,28,56.16,354.56,3.48
829432,Festival Offer,2025-06-05,New Users,Social Media,520,145,50,72.98,109.12,3.0
589020,Flash Sale,2025-06-05,All,App,456,160,79,80.26,329.78,3.72
600052,Membership Drive,2025-06-05,All,App,541,139,14,56.64,338.52,1.61
661550,Category Promotion,2025-06-05,New Users,SMS,967,166,37,90.34,149.69,2.19
976798,App Push Notification,2025-06-05,New Users,SMS,886,124,36,95.82,452.47,2.91
260501,Email Campaign,2025-06-05,Inactive,Email,497,155,33,84.81,138.78,3.61
379991,Referral Program,2025-06-05,New Users,Email,890,153,82,84.73,201.55,3.29
117561,New User Discount,2025-06-06,New Users,SMS,909,201,85,98.38,460.73,2.81
732617,Weekend Special,2025-06-06,All,App,918,263,62,59.59,477.45,2.79
29293,Festival Offer,2025-06-06,All,SMS,499,251,68,63.96,105.57,3.35
365435,Flash Sale,2025-06-06,All,SMS,944,199,77,72.61,458.39,3.88
479779,Membership Drive,2025-06-06,Inactive,Social Media,871,154,62,64.11,422.77,3.7
346736,Category Promotion,2025-06-06,Premium,SMS,836,157,21,77.04,392.9,3.41
547009,App Push Notification,2025-06-06,New Users,App,457,281,59,81.1,224.4,2.6
536742,Email Campaign,2025-06-06,Inactive,Email,824,237,90,87.62,458.19,3.71
506597,Referral Program,2025-06-06,Inactive,SMS,613,282,39,99.49,247.81,3.7
280183,New User Discount,2025-06-07,All,App,620,174,38,90.86,125.39,2.98
546992,Weekend Special,2025-06-07,All,Social Media,884,149,56,87.82,278.89,3.54
142599,Festival Offer,2025-06-07,Inactive,SMS,603,62,47,80.23,123.39,2.07
999341,Flash Sale,2025-06-07,New Users,SMS,470,57,64,71.78,359.4,3.52
113966,Membership Drive,2025-06-07,New Users,Social Media,963,134,69,53.53,111.65,3.46
178806,Category Promotion,2025-06-07,Premium,SMS,502,239,54,94.75,347.38,1.92
964793,App Push Notification,2025-06-07,New Users,Email,839,251,29,52.3,107.53,1.82
211335,Email Campaign,2025-06-07,All,App,565,231,88,94.25,169.1,2.38
882435,Referral Program,2025-06-07,All,Email,500,71,10,88.19,115.59,1.84
683216,New User Discount,2025-06-08,New Users,App,986,63,63,84.76,151.21,3.41
393217,Weekend Special,2025-06-08,New Users,SMS,466,66,18,89.19,308.42,2.75
909842,Festival Offer,2025-06-08,Inactive,Social Media,904,130,23,60.3,253.82,2.0
255429,Flash Sale,2025-06-08,New Users,SMS,626,190,19,96.62,244.84,1.52
137503,Membership Drive,2025-06-08,All,SMS,926,207,94,62.75,209.96,2.98
687955,Category Promotion,2025-06-08,Premium,SMS,846,231,84,57.51,432.67,2.17
131799,App Push Notification,2025-06-08,Inactive,App,892,150,80,61.08,120.15,1.98
497857,Email Campaign,2025-06-08,All,SMS,670,129,28,68.61,113.89,2.46
628882,Referral Program,2025-06-08,All,Email,465,112,18,79.86,142.17,1.59
715132,New User Discount,2025-06-09,New Users,Email,919,167,59,85.58,371.79,2.9
102181,Weekend Special,2025-06-09,New Users,Social Media,477,226,54,57.81,177.61,1.85
302931,Festival Offer,2025-06-09,New Users,App,511,264,48,76.66,219.29,3.62
997561,Flash Sale,2025-06-09,All,App,560,147,69,73.41,156.37,2.69
328230,Membership Drive,2025-06-09,New Users,SMS,760,132,29,70.38,485.81,2.93
363897,Category Promotion,2025-06-09,Inactive,Social Media,801,89,50,98.68,385.57,2.93
922578,App Push Notification,2025-06-09,New Users,Social Media,932,53,22,92.63,409.02,2.71
99159,Email Campaign,2025-06-09,New Users,Social Media,467,207,16,79.31,219.02,1.69
382424,Referral Program,2025-06-09,Premium,Social Media,613,244,94,75.48,459.99,2.44
267408,New User Discount,2025-06-10,Inactive,App,616,284,77,61.64,120.08,3.61
99049,Weekend Special,2025-06-10,New Users,Social Media,603,165,93,56.06,454.84,1.76
661319,Festival Offer,2025-06-10,Inactive,App,998,180,91,67.96,153.26,2.87
909107,Flash Sale,2025-06-10,Premium,Email,468,76,96,66.12,202.65,1.85
933293,Membership Drive,2025-06-10,All,App,462,195,51,96.37,302.85,2.29
697179,Category Promotion,2025-06-10,New Users,Social Media,793,202,37,80.85,416.32,2.06
407045,App Push Notification,2025-06-10,Premium,App,573,235,76,98.23,254.45,3.03
771028,Email Campaign,2025-06-10,Inactive,Social Media,662,276,11,51.02,166.32,1.61
351993,Referral Program,2025-06-10,All,Social Media,996,200,40,51.74,325.9,1.87
444480,New User Discount,2025-06-11,Inactive,Social Media,733,296,33,80.68,168.35,2.86
289886,Weekend Special,2025-06-11,Premium,SMS,874,297,95,58.94,386.94,1.77
617399,Festival Offer,2025-06-11,All,SMS,917,256,86,85.78,140.35,3.08
933230,Flash Sale,2025-06-11,All,SMS,529,245,21,62.41,119.27,3.92
532437,Membership Drive,2025-06-11,Inactive,Email,541,187,14,95.89,219.79,3.72
506793,Category Promotion,2025-06-11,New Users,App,850,211,98,52.9,421.73,1.83
110740,App Push Notification,2025-06-11,New Users,App,680,153,33,88.93,426.33,2.63
605970,Email Campaign,2025-06-11,New Users,Email,459,147,10,95.87,388.27,3.08
603525,Referral Program,2025-06-11,Premium,Email,461,195,61,61.37,497.97,2.03
300416,New User Discount,2025-06-12,Premium,Email,733,217,58,79.87,323.87,3.31
124067,Weekend Special,2025-06-12,New Users,Social Media,494,215,48,68.95,326.16,3.82
769686,Festival Offer,2025-06-12,All,App,467,111,66,99.49,227.48,3.79
694709,Flash Sale,2025-06-12,Premium,Social Media,818,103,86,87.57,254.07,2.54
565473,Membership Drive,2025-06-12,Inactive,Social Media,445,161,27,65.36,281.49,1.94
656820,Category Promotion,2025-06-12,Inactive,App,792,130,70,55.3,355.19,2.3
462395,App Push Notification,2025-06-12,All,Social Media,827,222,60,80.08,416.7,3.29
487058,Email Campaign,2025-06-12,New Users,Email,593,230,42,50.43,440.43,1.63
388452,Referral Program,2025-06-12,All,SMS,936,186,81,69.99,178.01,1.59
109162,New User Discount,2025-06-13,Premium,SMS,466,166,67,59.05,369.17,2.7
180938,Weekend Special,2025-06-13,All,Email,474,154,84,58.7,140.88,3.7
799491,Festival Offer,2025-06-13,Inactive,App,978,230,64,80.6,352.3,2.11
295872,Flash Sale,2025-06-13,All,SMS,507,178,53,95.88,337.81,1.92
464991,Membership Drive,2025-06-13,All,Email,894,84,73,91.56,312.21,3.74
177164,Category Promotion,2025-06-13,New Users,SMS,847,154,83,88.85,446.07,2.25
112166,App Push Notification,2025-06-13,All,Social Media,606,176,12,66.85,152.93,2.55
827489,Email Campaign,2025-06-13,Inactive,Social Media,808,102,16,92.99,445.93,3.16
615678,Referral Program,2025-06-13,Inactive,App,919,133,88,77.54,305.81,2.58
110162,New User Discount,2025-06-14,Premium,Social Media,716,86,46,74.59,388.43,2.25
89754,Weekend Special,2025-06-14,Inactive,SMS,559,300,50,91.32,417.92,3.14
658574,Festival Offer,2025-06-14,All,Email,520,210,99,90.19,436.61,2.21
257338,Flash Sale,2025-06-14,All,SMS,898,188,28,67.28,144.88,1.83
878130,Membership Drive,2025-06-14,All,SMS,673,119,98,64.1,108.07,3.71
704161,Category Promotion,2025-06-14,Premium,Email,441,89,19,65.92,240.36,3.18
996167,App Push Notification,2025-06-14,New Users,Social Media,937,146,69,59.74,363.61,2.01
819144,Email Campaign,2025-06-14,All,App,756,68,24,80.63,134.12,1.83
659498,Referral Program,2025-06-14,Premium,Social Media,875,295,17,83.49,251.8,3.57
499461,New User Discount,2025-06-15,New Users,Social Media,752,150,84,50.22,139.24,3.97
665602,Weekend Special,2025-06-15,New Users,SMS,469,210,15,91.37,114.63,1.67
413300,Festival Offer,2025-06-15,All,SMS,986,268,61,96.01,229.33,2.61
330780,Flash Sale,2025-06-15,All,Social Media,956,55,72,66.46,337.06,2.58
527981,Membership Drive,2025-06-15,All,App,773,278,56,59.35,469.02,1.61
481965,Category Promotion,2025-06-15,New Users,SMS,868,155,27,77.43,414.99,2.12
66910,App Push Notification,2025-06-15,New Users,Email,425,262,82,76.18,403.33,3.1
443253,Email Campaign,2025-06-15,New Users,SMS,619,227,36,66.15,344.24,2.0
103794,Referral Program,2025-06-15,New Users,App,404,110,63,95.7,258.27,1.86
168914,New User Discount,2025-06-16,New Users,App,663,279,71,72.14,337.76,2.33
866854,Weekend Special,2025-06-16,All,Social Media,841,266,48,99.85,436.81,2.35
887295,Festival Offer,2025-06-16,Inactive,Email,636,208,45,70.83,226.62,3.16
854624,Flash Sale,2025-06-16,All,SMS,672,173,85,80.71,244.54,2.15
848079,Membership Drive,2025-06-16,All,App,744,194,97,88.7,218.44,2.26
582000,Category Promotion,2025-06-16,All,Email,939,59,87,95.42,444.5,2.77
585317,App Push Notification,2025-06-16,New Users,Social Media,840,198,34,69.78,232.94,2.04
291267,Email Campaign,2025-06-16,Premium,App,768,84,52,59.61,405.62,3.57
613663,Referral Program,2025-06-16,Premium,Email,704,86,75,72.61,115.97,2.9
911673,New User Discount,2025-06-17,Premium,SMS,429,118,23,69.33,415.49,2.72
964273,Weekend Special,2025-06-17,All,Social Media,414,118,64,75.41,306.42,1.59
637053,Festival Offer,2025-06-17,New Users,SMS,429,202,70,95.4,165.23,2.59
554165,Flash Sale,2025-06-17,Inactive,Social Media,809,98,73,88.75,136.94,3.92
412422,Membership Drive,2025-06-17,Premium,Email,540,98,79,85.0,126.66,3.69
975768,Category Promotion,2025-06-17,Inactive,Email,606,115,33,79.03,292.06,3.04
