order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
7524081331,99870593,2023-12-18 05:11:36,2023-12-18 05:28:36,2023-12-18 05:29:36,On Time,3473.44,Cash,43549,8350584569
1742528962,76675801,2024-01-13 22:32:17,2024-01-13 22:48:17,2024-01-13 22:50:17,On Time,144.34,Cash,42422,3700898029
2460259741,77626303,2023-02-07 23:21:38,2023-02-07 23:33:38,2023-02-07 23:28:38,On Time,650.95,Cash,22526,6889986377
3079055198,69271454,2023-12-15 11:57:06,2023-12-15 12:16:06,2023-12-15 12:24:06,Slightly Delayed,1772.61,Wallet,23006,4000085818
8728222906,94086140,2023-01-02 20:58:06,2023-01-02 21:11:06,2023-01-02 21:33:06,Significantly Delayed,3677.82,UPI,16875,9717307794
8041026321,20566233,2025-02-03 04:05:33,2025-02-03 04:20:33,2025-02-03 04:21:33,On Time,92.96,UPI,24722,381329409
2781152193,6986188,2025-10-24 21:11:22,2025-10-24 21:25:22,2025-10-24 21:26:22,On Time,3016.21,Cash,48388,600911601
6590268358,42492085,2025-04-17 14:44:11,2025-04-17 15:00:11,2025-04-17 14:59:11,On Time,2588.95,Wallet,56302,468651485
4561295571,25882560,2024-12-11 11:28:22,2024-12-11 11:47:22,2024-12-11 11:42:22,On Time,2517.68,UPI,44573,3128422463
1366760111,14589908,2024-06-30 08:55:56,2024-06-30 09:05:56,2024-06-30 09:07:56,On Time,939.28,Card,65396,5277083900
5134270887,86338806,2025-06-30 05:15:06,2025-06-30 05:26:06,2025-06-30 05:24:06,On Time,2823.24,Wallet,35356,6570995926
929648338,12031310,2025-11-21 08:25:24,2025-11-21 08:44:24,2025-11-21 08:48:24,On Time,2162.13,Cash,64873,2151761183
4833957558,30054868,2025-09-02 10:28:05,2025-09-02 10:39:05,2025-09-02 10:34:05,On Time,946.89,Cash,79254,9305728418
8626914057,1370281,2025-08-03 16:42:50,2025-08-03 16:59:50,2025-08-03 17:24:50,Significantly Delayed,1995.8,Wallet,11959,6468379089
3125660053,94822970,2025-08-07 05:47:26,2025-08-07 06:02:26,2025-08-07 06:10:26,Slightly Delayed,1430.68,Card,38929,3477646585
9066564276,82541150,2023-12-16 17:09:50,2023-12-16 17:28:50,2023-12-16 17:58:50,Significantly Delayed,2150.33,UPI,759,7418728018
8713209468,12368940,2023-10-06 09:21:19,2023-10-06 09:41:19,2023-10-06 09:40:19,On Time,1458.38,UPI,92041,9063518350
2413298453,36090773,2024-12-13 10:54:36,2024-12-13 11:11:36,2024-12-13 11:14:36,On Time,1853.41,Wallet,96959,9685020363
85414696,84882362,2023-12-23 02:27:51,2023-12-23 02:38:51,2023-12-23 02:51:51,Slightly Delayed,3818.23,UPI,39370,8142155497
9243965264,92595759,2025-12-11 05:05:11,2025-12-11 05:17:11,2025-12-11 05:22:11,On Time,3724.92,Card,53835,1291162735
2915436246,50867569,2024-01-06 09:29:45,2024-01-06 09:47:45,2024-01-06 09:46:45,On Time,2164.33,Cash,77930,7387897732
9693627916,32407876,2025-05-16 12:25:29,2025-05-16 12:36:29,2025-05-16 12:44:29,Slightly Delayed,671.22,UPI,3825,1414236558
5772172084,43769463,2024-12-15 21:54:27,2024-12-15 22:13:27,2024-12-15 22:14:27,On Time,2944.89,Wallet,10698,3474673839
5993368258,40648260,2025-04-27 11:17:31,2025-04-27 11:29:31,2025-04-27 11:35:31,Slightly Delayed,4832.38,UPI,50086,2013314596
2816647883,96929141,2025-06-17 11:39:09,2025-06-17 11:56:09,2025-06-17 11:58:09,On Time,2137.01,Cash,37532,770949972
8106830185,46224800,2023-11-28 15:56:43,2023-11-28 16:07:43,2023-11-28 16:15:43,Slightly Delayed,2127.26,Card,39600,6118468490
1422975101,23178792,2023-02-19 10:00:48,2023-02-19 10:12:48,2023-02-19 10:29:48,Significantly Delayed,2245.03,UPI,51735,5374742729
9308520785,8056447,2023-08-18 03:37:47,2023-08-18 03:54:47,2023-08-18 03:54:47,On Time,513.55,Cash,97674,9662880897
3075744239,47756041,2023-08-01 19:22:07,2023-08-01 19:36:07,2023-08-01 19:46:07,Slightly Delayed,3150.93,Cash,44020,9455099902
1865862194,80617521,2023-02-27 10:01:17,2023-02-27 10:21:17,2023-02-27 10:21:17,On Time,1223.26,Wallet,28991,2936925579
3745244856,29368352,2023-01-29 11:48:11,2023-01-29 11:59:11,2023-01-29 11:59:11,On Time,1436.51,Cash,20203,5834751650
2116673930,71684424,2024-10-17 18:30:59,2024-10-17 18:41:59,2024-10-17 18:36:59,On Time,2468.99,UPI,66092,2533588160
621298372,47417064,2025-03-12 23:17:14,2025-03-12 23:35:14,2025-03-12 23:49:14,Slightly Delayed,3909.13,Cash,38528,7776652146
3527627105,47357003,2024-12-03 21:57:28,2024-12-03 22:11:28,2024-12-03 22:09:28,On Time,1827.74,Wallet,23618,5437964693
6156852519,70413729,2023-12-10 23:49:50,2023-12-11 00:07:50,2023-12-11 00:07:50,On Time,1928.02,Card,38582,5375195485
7639216209,42859870,2025-05-24 14:19:22,2025-05-24 14:30:22,2025-05-24 14:30:22,On Time,2061.87,UPI,36153,4365922412
4124482119,32084372,2023-06-03 09:04:21,2023-06-03 09:17:21,2023-06-03 09:19:21,On Time,1069.57,Wallet,82660,6259630966
6655631278,30730490,2024-11-29 10:43:24,2024-11-29 10:59:24,2024-11-29 10:57:24,On Time,3661.68,Wallet,33541,4604211207
8700481595,55696824,2023-10-21 17:58:44,2023-10-21 18:18:44,2023-10-21 18:29:44,Slightly Delayed,3403.6,UPI,27921,8082850772
8479779713,36170132,2023-02-22 00:19:42,2023-02-22 00:34:42,2023-02-22 00:34:42,On Time,3371.57,Cash,34382,4175842321
4693223416,62060286,2023-01-02 17:41:49,2023-01-02 17:59:49,2023-01-02 18:11:49,Slightly Delayed,2822.79,Wallet,18783,5570598032
5826307261,15546126,2024-10-14 15:11:07,2024-10-14 15:25:07,2024-10-14 15:27:07,On Time,1320.96,Card,97893,6964731993
2467289298,61380014,2024-03-31 07:03:25,2024-03-31 07:18:25,2024-03-31 07:33:25,Slightly Delayed,2333.59,Card,36223,8659468368
5448782474,97840598,2024-09-08 00:52:20,2024-09-08 01:12:20,2024-09-08 01:12:20,On Time,758.19,Cash,91070,353060636
9319482886,5629272,2023-03-14 18:04:20,2023-03-14 18:18:20,2023-03-14 18:16:20,On Time,4192.17,Cash,37156,7304222595
5289412900,31309919,2025-02-01 13:01:39,2025-02-01 13:11:39,2025-02-01 13:33:39,Significantly Delayed,4670.99,Card,18156,1452593041
9079828440,3122611,2025-07-22 14:45:25,2025-07-22 14:55:25,2025-07-22 14:55:25,On Time,1555.31,Wallet,28336,8323561622
1805751359,82092031,2025-05-02 12:14:28,2025-05-02 12:33:28,2025-05-02 12:50:28,Significantly Delayed,3981.24,UPI,40625,1038174456
1041779503,62177237,2025-07-29 14:35:39,2025-07-29 14:55:39,2025-07-29 14:57:39,On Time,2624.71,UPI,56583,4649732362
5922970292,14579493,2024-12-03 20:24:24,2024-12-03 20:36:24,2024-12-03 20:52:24,Significantly Delayed,3907.07,Wallet,61701,3024148801
2302776944,67920911,2023-07-06 23:55:55,2023-07-07 00:07:55,2023-07-07 00:02:55,On Time,3068.5,Cash,83231,308316108
5853143579,20615752,2024-03-09 11:33:03,2024-03-09 11:46:03,2024-03-09 11:56:03,Slightly Delayed,1248.6,Cash,34175,9583442695
2200599501,57079739,2025-08-11 22:03:10,2025-08-11 22:18:10,2025-08-11 22:17:10,On Time,5309.3,Cash,92540,5234514254
7225551624,9220689,2023-10-16 08:07:59,2023-10-16 08:20:59,2023-10-16 08:42:59,Significantly Delayed,565.95,Card,83003,5866129977
7810297674,42598328,2023-04-26 02:17:41,2023-04-26 02:35:41,2023-04-26 02:47:41,Slightly Delayed,1318.87,Wallet,89017,7938913974
6303752323,92194456,2024-03-18 13:19:23,2024-03-18 13:30:23,2024-03-18 13:26:23,On Time,1191.55,Cash,15328,8632643544
5306195083,21914443,2024-09-17 17:05:50,2024-09-17 17:15:50,2024-09-17 17:16:50,On Time,1372.07,Cash,7839,7973986723
519338787,17544639,2024-01-21 00:23:25,2024-01-21 00:43:25,2024-01-21 00:39:25,On Time,3590.19,Cash,76092,7072861247
934648574,46259570,2023-09-30 06:08:12,2023-09-30 06:26:12,2023-09-30 06:33:12,Slightly Delayed,3300.97,UPI,67499,174325669
8288471248,93255814,2024-06-16 13:07:15,2024-06-16 13:20:15,2024-06-16 13:16:15,On Time,3937.4,UPI,47472,5364592587
5216235991,29235121,2023-11-17 00:00:30,2023-11-17 00:12:30,2023-11-17 00:15:30,On Time,3490.92,UPI,91486,3823194428
4949430570,94096876,2023-11-22 06:08:23,2023-11-22 06:22:23,2023-11-22 06:21:23,On Time,2646.24,Card,51451,4892227991
8262047201,94085706,2024-09-28 06:50:35,2024-09-28 07:05:35,2024-09-28 07:18:35,Slightly Delayed,1140.83,Wallet,36964,6443424971
4341754443,44879307,2023-02-04 22:35:37,2023-02-04 22:50:37,2023-02-04 22:55:37,On Time,2150.25,Cash,33065,3699420095
4940759214,57439015,2023-08-27 07:16:51,2023-08-27 07:33:51,2023-08-27 07:34:51,On Time,967.68,Card,5152,1317552116
6199721809,56348437,2025-02-26 12:26:56,2025-02-26 12:37:56,2025-02-26 12:33:56,On Time,2982.6,UPI,40020,1354470763
4322624797,36411147,2023-04-08 09:06:24,2023-04-08 09:16:24,2023-04-08 09:13:24,On Time,1061.57,Wallet,77219,8964899203
6216285154,60510880,2023-11-13 06:26:51,2023-11-13 06:41:51,2023-11-13 06:45:51,On Time,384.77,Card,20971,7953586214
6612355779,65820924,2025-05-15 23:32:03,2025-05-15 23:44:03,2025-05-15 23:44:03,On Time,1345.89,Cash,59370,4986108291
764917623,15270801,2024-02-27 20:28:59,2024-02-27 20:41:59,2024-02-27 20:45:59,On Time,341.64,Wallet,35059,6744525209
2103167334,64686377,2024-04-09 08:44:10,2024-04-09 09:00:10,2024-04-09 08:55:10,On Time,1726.38,UPI,31903,8541174501
5762699002,48561323,2024-06-14 05:44:58,2024-06-14 06:03:58,2024-06-14 06:01:58,On Time,2173.41,Wallet,70550,2118400433
505786914,73788867,2023-04-12 19:45:48,2023-04-12 19:58:48,2023-04-12 19:53:48,On Time,1469.02,Cash,63698,6557997651
3081603800,5001643,2025-08-14 18:15:46,2025-08-14 18:26:46,2025-08-14 18:30:46,On Time,4923.86,Cash,29984,923710765
1080193022,62159882,2024-03-27 12:22:08,2024-03-27 12:41:08,2024-03-27 12:45:08,On Time,1065.76,UPI,98552,595190866
6084534681,61206238,2023-06-09 14:33:14,2023-06-09 14:50:14,2023-06-09 15:01:14,Slightly Delayed,2960.42,UPI,69955,1356765445
3446580977,60319435,2023-01-20 18:59:22,2023-01-20 19:14:22,2023-01-20 19:10:22,On Time,3046.21,Wallet,23794,6398408827
5249543328,56380921,2023-01-31 03:31:51,2023-01-31 03:44:51,2023-01-31 03:47:51,On Time,973.25,Cash,33237,2659161505
9265628885,82535167,2023-04-22 06:29:28,2023-04-22 06:43:28,2023-04-22 06:48:28,On Time,1134.85,UPI,96205,9717792722
9098419825,33750145,2023-08-19 15:19:59,2023-08-19 15:31:59,2023-08-19 15:43:59,Slightly Delayed,2128.29,Cash,95611,5436082504
6241321496,44162136,2024-04-24 08:30:33,2024-04-24 08:42:33,2024-04-24 08:43:33,On Time,1030.16,UPI,16079,1375416906
442692158,74622880,2023-04-22 07:24:36,2023-04-22 07:36:36,2023-04-22 07:36:36,On Time,848.21,Wallet,46428,4870003120
1223626286,35794292,2023-06-02 18:06:58,2023-06-02 18:23:58,2023-06-02 18:37:58,Slightly Delayed,430.9,Card,38674,114684740
9347223925,12959194,2023-07-26 10:07:30,2023-07-26 10:24:30,2023-07-26 10:32:30,Slightly Delayed,1714.71,Wallet,75065,7374266606
2971330735,56936688,2023-02-20 12:21:35,2023-02-20 12:35:35,2023-02-20 12:35:35,On Time,1635.49,Card,72075,1211391060
4779425320,75791754,2025-10-26 19:24:22,2025-10-26 19:37:22,2025-10-26 19:52:22,Slightly Delayed,2190.8,Cash,30063,819956448
5549163505,98493575,2025-03-24 23:14:35,2025-03-24 23:32:35,2025-03-24 23:39:35,Slightly Delayed,4515.33,Wallet,94466,3430104439
2052682315,87418853,2023-11-30 18:59:52,2023-11-30 19:13:52,2023-11-30 19:18:52,On Time,89.36,Cash,78750,7091074627
916890733,90798176,2023-09-25 06:58:20,2023-09-25 07:10:20,2023-09-25 07:05:20,On Time,288.98,UPI,9193,1566530429
8093620524,15427578,2024-03-11 11:51:51,2024-03-11 12:01:51,2024-03-11 12:00:51,On Time,3960.74,UPI,22203,3492985309
2919962934,2246726,2024-12-31 03:25:15,2024-12-31 03:43:15,2024-12-31 03:44:15,On Time,4765.81,UPI,63156,8478174414
5472943694,25918635,2023-01-01 22:31:14,2023-01-01 22:50:14,2023-01-01 22:53:14,On Time,2770.6,Cash,34006,4548338402
1707790177,24296620,2025-01-15 15:37:32,2025-01-15 15:54:32,2025-01-15 16:00:32,Slightly Delayed,1340.13,UPI,30882,2638371141
2713194737,68220161,2024-04-03 08:55:21,2024-04-03 09:14:21,2024-04-03 09:14:21,On Time,1297.38,Cash,74036,8106101615
7150979461,91584459,2024-03-02 21:04:57,2024-03-02 21:19:57,2024-03-02 21:44:57,Significantly Delayed,2286.67,Wallet,36190,3919148018
9154520960,460386,2025-05-23 00:02:58,2025-05-23 00:19:58,2025-05-23 00:30:58,Slightly Delayed,1158.67,UPI,6931,889421184
6499035297,97329606,2025-12-14 11:16:09,2025-12-14 11:26:09,2025-12-14 11:31:09,On Time,2065.97,Wallet,7348,5040585190
6278311396,831084,2024-09-13 08:12:23,2024-09-13 08:30:23,2024-09-13 08:28:23,On Time,1694.96,UPI,94246,9291689243
2768667132,59692089,2025-09-18 13:19:13,2025-09-18 13:34:13,2025-09-18 13:38:13,On Time,3785.85,Card,24190,9946231189
5154383123,50088250,2023-03-08 17:13:02,2023-03-08 17:32:02,2023-03-08 17:45:02,Slightly Delayed,2715.12,UPI,19434,690813846
2256259174,62694205,2024-04-07 04:07:31,2024-04-07 04:22:31,2024-04-07 04:38:31,Significantly Delayed,671.22,Cash,29417,7289382446
5965530978,62544825,2023-02-06 10:22:03,2023-02-06 10:32:03,2023-02-06 10:30:03,On Time,2224.07,Card,81961,8404331209
1356118250,85819859,2025-07-11 20:41:56,2025-07-11 20:55:56,2025-07-11 20:52:56,On Time,2598.62,UPI,91821,707063579
3755274353,42139030,2025-01-13 08:17:50,2025-01-13 08:27:50,2025-01-13 08:33:50,Slightly Delayed,3961.43,Wallet,49403,5886679929
2768620801,15844809,2025-03-27 11:35:30,2025-03-27 11:55:30,2025-03-27 11:57:30,On Time,889.42,UPI,16619,5867598730
3751222311,11820398,2025-02-26 07:28:11,2025-02-26 07:44:11,2025-02-26 07:39:11,On Time,2809.87,Cash,636,3138885003
2388020550,15192777,2025-04-25 00:13:44,2025-04-25 00:25:44,2025-04-25 00:20:44,On Time,183.29,Cash,86300,1548465
4919889141,71961157,2024-04-09 01:56:40,2024-04-09 02:13:40,2024-04-09 02:28:40,Slightly Delayed,294.16,UPI,64775,2134360503
2321244418,79898516,2025-10-23 16:13:25,2025-10-23 16:30:25,2025-10-23 16:31:25,On Time,1806.18,UPI,2321,4768995492
7739061342,83289575,2025-08-03 13:54:21,2025-08-03 14:06:21,2025-08-03 14:20:21,Slightly Delayed,3799.72,Cash,99074,5248903242
7572044350,70306047,2024-08-26 18:44:19,2024-08-26 19:02:19,2024-08-26 19:07:19,On Time,641.34,Cash,59274,1178583653
5319415649,29656648,2024-07-13 14:24:15,2024-07-13 14:44:15,2024-07-13 14:48:15,On Time,2754.03,Card,74428,8707884173
5829868963,21861473,2024-08-20 07:19:27,2024-08-20 07:34:27,2024-08-20 07:32:27,On Time,3734.72,UPI,43622,9362582911
9262929164,89931074,2025-06-01 16:37:17,2025-06-01 16:54:17,2025-06-01 16:53:17,On Time,3209.7,Cash,41462,6403492211
9826286685,36200125,2025-07-23 23:30:56,2025-07-23 23:41:56,2025-07-23 23:41:56,On Time,2651.85,Cash,71642,9773293419
1699698782,57065744,2025-12-12 11:53:50,2025-12-12 12:12:50,2025-12-12 12:14:50,On Time,4531.27,Wallet,16522,1934392736
2485501727,72143005,2025-12-23 05:28:59,2025-12-23 05:40:59,2025-12-23 05:40:59,On Time,408.99,Cash,57492,2344050142
761570090,66550304,2023-01-13 06:51:07,2023-01-13 07:05:07,2023-01-13 07:09:07,On Time,334.96,Cash,77913,3504353335
3345200913,68459725,2025-06-06 16:35:07,2025-06-06 16:49:07,2025-06-06 17:03:07,Slightly Delayed,3852.4,Wallet,17376,8470219596
9129204848,56776901,2025-12-09 19:41:15,2025-12-09 19:52:15,2025-12-09 19:57:15,On Time,3864.34,Cash,45936,2032216865
4763320923,70670035,2024-10-24 13:27:16,2024-10-24 13:47:16,2024-10-24 13:45:16,On Time,3590.35,Card,2872,8367038036
678318878,91133770,2023-01-24 21:22:16,2023-01-24 21:40:16,2023-01-24 21:40:16,On Time,1914.61,Card,92141,1386947489
1783397292,38959759,2024-11-19 13:52:35,2024-11-19 14:05:35,2024-11-19 14:05:35,On Time,3722.94,Card,58695,2270847448
5490185209,82398514,2023-11-22 22:25:49,2023-11-22 22:38:49,2023-11-22 22:37:49,On Time,5470.06,Cash,7856,1834523357
2341016909,6187142,2023-04-14 12:38:33,2023-04-14 12:57:33,2023-04-14 12:58:33,On Time,1458.68,Card,75059,7789785765
8444714777,38621770,2024-04-22 01:27:23,2024-04-22 01:43:23,2024-04-22 01:51:23,Slightly Delayed,5146.36,Cash,64242,1268028311
322850181,81126862,2024-03-28 13:11:40,2024-03-28 13:26:40,2024-03-28 13:23:40,On Time,3221.87,Card,11388,5742129508
3376052714,90499854,2024-12-14 18:50:13,2024-12-14 19:02:13,2024-12-14 18:57:13,On Time,531.3,UPI,53417,1087032777
9584561248,43353794,2025-04-09 19:24:53,2025-04-09 19:36:53,2025-04-09 19:43:53,Slightly Delayed,2375.72,Wallet,72736,2104376301
8730589217,69042736,2025-12-21 12:14:21,2025-12-21 12:33:21,2025-12-21 12:53:21,Significantly Delayed,705.63,Wallet,40611,8485249371
7191038290,79929436,2025-04-18 20:57:58,2025-04-18 21:16:58,2025-04-18 21:16:58,On Time,345.19,Wallet,55798,6492000195
4988660197,98181685,2023-10-22 08:59:04,2023-10-22 09:19:04,2023-10-22 09:14:04,On Time,1670.95,Wallet,92594,7239317636
9783826183,8979178,2024-06-15 11:47:22,2024-06-15 12:06:22,2024-06-15 12:03:22,On Time,4022.61,UPI,22455,4621769283
1253074959,34248334,2024-08-29 04:30:46,2024-08-29 04:44:46,2024-08-29 04:43:46,On Time,2699.89,UPI,8885,3178178020
6413787105,16013426,2023-09-07 09:58:55,2023-09-07 10:15:55,2023-09-07 10:16:55,On Time,2171.53,UPI,81181,9196682777
9655463936,51306734,2024-12-20 19:17:27,2024-12-20 19:34:27,2024-12-20 19:30:27,On Time,3438.48,Cash,62195,4957969736
862017111,40291302,2023-10-05 03:02:38,2023-10-05 03:18:38,2023-10-05 03:21:38,On Time,4653.73,Card,95595,8785001417
6344571964,73935488,2023-04-08 02:19:46,2023-04-08 02:35:46,2023-04-08 02:50:46,Slightly Delayed,2838.23,UPI,21409,4670021158
9277647477,59317319,2025-04-12 21:26:27,2025-04-12 21:41:27,2025-04-12 21:44:27,On Time,1564.54,Wallet,71782,4952987107
3542874742,4974204,2024-08-07 07:36:20,2024-08-07 07:51:20,2024-08-07 08:03:20,Slightly Delayed,2861.77,Wallet,87729,8390135310
7471550450,68862342,2025-10-28 09:58:22,2025-10-28 10:16:22,2025-10-28 10:13:22,On Time,3100.55,Cash,81561,2392261915
6201539579,71873139,2025-10-05 13:51:11,2025-10-05 14:10:11,2025-10-05 14:19:11,Slightly Delayed,5353.85,UPI,7241,3475115206
3685436511,84313009,2025-08-09 20:15:59,2025-08-09 20:33:59,2025-08-09 20:57:59,Significantly Delayed,1597.09,Wallet,53545,329952802
4062005175,63513282,2025-03-14 07:35:26,2025-03-14 07:49:26,2025-03-14 07:48:26,On Time,135.77,Card,10338,9943801066
9311738706,21287381,2023-07-22 13:48:46,2023-07-22 14:05:46,2023-07-22 14:04:46,On Time,466.18,Cash,11953,3196821267
9626009671,86778967,2024-12-24 03:56:05,2024-12-24 04:14:05,2024-12-24 04:16:05,On Time,3934.95,Cash,33377,4802931061
9191914084,4824961,2023-04-17 09:16:40,2023-04-17 09:30:40,2023-04-17 09:33:40,On Time,3531.32,Wallet,26471,7617582565
6581498381,78849106,2024-04-05 02:33:52,2024-04-05 02:51:52,2024-04-05 02:55:52,On Time,855.05,Cash,41273,7959814191
8651985062,81368910,2023-03-01 22:27:32,2023-03-01 22:40:32,2023-03-01 22:53:32,Slightly Delayed,2213.17,UPI,53498,9609632076
767349385,94470081,2025-02-22 23:34:18,2025-02-22 23:46:18,2025-02-22 23:55:18,Slightly Delayed,1351.31,Wallet,55833,4948705714
2377179220,90312202,2024-02-17 03:14:34,2024-02-17 03:30:34,2024-02-17 03:29:34,On Time,4331.19,Wallet,74328,1984829072
8894535198,69939490,2025-12-15 13:22:00,2025-12-15 13:38:00,2025-12-15 13:40:00,On Time,1894.16,Wallet,95679,8854235743
9479659377,94382003,2023-05-17 21:42:48,2023-05-17 21:58:48,2023-05-17 22:18:48,Significantly Delayed,3832.97,Card,96156,6800146136
3941214198,95008910,2025-10-24 09:20:54,2025-10-24 09:30:54,2025-10-24 09:26:54,On Time,4621.77,Cash,68794,6508524949
4214422479,2680551,2024-05-02 23:48:14,2024-05-02 23:58:14,2024-05-02 23:53:14,On Time,1891.76,Cash,21637,1317046459
7198103287,96108504,2024-10-18 13:36:05,2024-10-18 13:48:05,2024-10-18 13:50:05,On Time,3463.27,Card,86481,7511047437
3503915553,56063697,2024-07-11 17:15:42,2024-07-11 17:34:42,2024-07-11 17:44:42,Slightly Delayed,1180.44,Cash,98813,2394849496
6146952527,28072235,2024-03-13 05:55:26,2024-03-13 06:07:26,2024-03-13 06:05:26,On Time,2082.55,Cash,71139,9296769257
5528634185,36061111,2025-08-08 09:28:04,2025-08-08 09:39:04,2025-08-08 09:42:04,On Time,857.57,Wallet,55071,8558408889
8540881351,38704107,2025-06-20 04:42:39,2025-06-20 04:55:39,2025-06-20 04:50:39,On Time,2844.15,Card,19863,6162444106
3066639723,36201951,2023-03-15 20:26:12,2023-03-15 20:38:12,2023-03-15 20:36:12,On Time,1809.16,UPI,38195,7687845381
8510221985,2992576,2024-12-23 23:17:15,2024-12-23 23:36:15,2024-12-23 23:34:15,On Time,2591.02,Wallet,67154,4140623395
6865320455,19343595,2023-09-08 18:17:22,2023-09-08 18:36:22,2023-09-08 18:39:22,On Time,4702.67,UPI,58036,7163090171
4095496380,8997551,2024-08-21 22:20:15,2024-08-21 22:30:15,2024-08-21 22:28:15,On Time,1747.58,Wallet,82561,2787900482
30299842,43656328,2025-09-23 00:05:27,2025-09-23 00:22:27,2025-09-23 00:21:27,On Time,3266.39,Card,80021,1511960293
3863220148,26633421,2024-10-31 15:40:49,2024-10-31 15:57:49,2024-10-31 15:59:49,On Time,4832.41,Cash,77271,2293365872
463140536,55050241,2025-08-13 10:13:46,2025-08-13 10:28:46,2025-08-13 10:24:46,On Time,3656.21,Wallet,7262,3758157762
2788401953,1746960,2025-09-05 01:23:00,2025-09-05 01:33:00,2025-09-05 01:28:00,On Time,5731.79,Card,31015,850451370
4506584327,6344129,2024-08-19 09:33:22,2024-08-19 09:47:22,2024-08-19 09:48:22,On Time,4735.13,Wallet,12590,587264285
9248858447,57366238,2023-12-19 21:28:54,2023-12-19 21:38:54,2023-12-19 21:39:54,On Time,3736.37,Wallet,47504,7048177237
3790898157,40010392,2024-09-25 18:59:41,2024-09-25 19:14:41,2024-09-25 19:42:41,Significantly Delayed,1805.41,Cash,11343,5520859053
9684781589,51924273,2023-06-06 05:02:09,2023-06-06 05:17:09,2023-06-06 05:18:09,On Time,2238.62,Cash,68482,82080254
7720467201,42358365,2025-06-18 18:11:40,2025-06-18 18:21:40,2025-06-18 18:35:40,Slightly Delayed,5419.48,Cash,29290,2084111956
6209377457,67045323,2023-04-20 03:58:30,2023-04-20 04:08:30,2023-04-20 04:08:30,On Time,4210.77,Wallet,1540,8501693272
8566926022,37151917,2023-07-19 09:37:41,2023-07-19 09:48:41,2023-07-19 09:43:41,On Time,2720.98,Card,77360,7526453709
5596657539,6300423,2024-03-30 13:17:12,2024-03-30 13:31:12,2024-03-30 13:31:12,On Time,3173.54,UPI,18915,3627470308
3930412413,95314786,2025-03-14 02:07:46,2025-03-14 02:18:46,2025-03-14 02:25:46,Slightly Delayed,243.54,Wallet,38475,8068963273
1439175242,26241030,2024-08-12 21:16:22,2024-08-12 21:34:22,2024-08-12 21:51:22,Significantly Delayed,2157.18,UPI,28022,9332826276
938136403,49708258,2024-11-29 02:44:30,2024-11-29 03:01:30,2024-11-29 03:01:30,On Time,5736.5,Wallet,39326,6379798977
5690334168,55344767,2023-12-31 14:12:28,2023-12-31 14:25:28,2023-12-31 14:25:28,On Time,2539.5,Cash,52986,7077857194
5770797153,15375594,2025-01-01 07:38:26,2025-01-01 07:55:26,2025-01-01 08:03:26,Slightly Delayed,2900.6,Cash,25301,1933707872
1565432183,62918283,2023-10-29 19:35:05,2023-10-29 19:47:05,2023-10-29 19:51:05,On Time,3032.45,Wallet,62503,427653142
6285043799,13428967,2025-03-09 07:50:29,2025-03-09 08:08:29,2025-03-09 08:13:29,On Time,1834.2,UPI,84840,6195164418
1377606228,60964341,2025-07-07 01:05:30,2025-07-07 01:15:30,2025-07-07 01:14:30,On Time,1834.49,Card,81846,886558850
6369971423,24985030,2023-08-14 21:51:50,2023-08-14 22:08:50,2023-08-14 22:07:50,On Time,1818.64,UPI,99813,2585814251
837322828,54528112,2023-01-02 12:41:41,2023-01-02 13:01:41,2023-01-02 13:27:41,Significantly Delayed,1782.89,Wallet,94159,2587479057
1068286847,77732854,2023-04-30 04:33:30,2023-04-30 04:47:30,2023-04-30 04:46:30,On Time,1865.18,Card,61489,8543492718
5022376212,5497209,2024-09-27 04:54:39,2024-09-27 05:12:39,2024-09-27 05:40:39,Significantly Delayed,1162.2,UPI,68997,674903942
4952621456,53408043,2023-07-27 13:37:36,2023-07-27 13:53:36,2023-07-27 13:56:36,On Time,3179.55,UPI,93891,5140851373
6021327795,34137830,2023-08-31 09:31:38,2023-08-31 09:43:38,2023-08-31 09:48:38,On Time,3651.62,Cash,56170,1638966758
7404024073,50647109,2024-03-23 21:35:18,2024-03-23 21:45:18,2024-03-23 21:50:18,On Time,837.24,UPI,38654,2213205678
9930474848,39700016,2024-04-13 20:09:40,2024-04-13 20:25:40,2024-04-13 20:30:40,On Time,1301.66,Card,86676,9106464723
9643716243,78030309,2023-01-27 12:10:02,2023-01-27 12:22:02,2023-01-27 12:32:02,Slightly Delayed,550.26,Card,60990,2795232628
5138431241,27376773,2024-10-18 08:25:37,2024-10-18 08:36:37,2024-10-18 08:38:37,On Time,88.44,UPI,27727,1403076743
4023982114,75367606,2023-08-10 18:36:13,2023-08-10 18:47:13,2023-08-10 19:01:13,Slightly Delayed,2476.11,Wallet,59586,2836083493
966280339,5825189,2024-04-07 06:19:50,2024-04-07 06:32:50,2024-04-07 07:02:50,Significantly Delayed,3526.49,Card,81142,3971713130
3946572510,37571161,2023-04-07 02:11:40,2023-04-07 02:22:40,2023-04-07 02:23:40,On Time,2511.1,Cash,6381,6909342915
8808670854,70210274,2023-03-04 10:20:28,2023-03-04 10:38:28,2023-03-04 10:38:28,On Time,3807.56,Card,50683,9215839141
